DATE,Measure,Value
20001126,TOBS,67
20001127,TMIN,17
20001127,TMAX,67
20001127,TOBS,17
20001128,TMIN,-11
20001128,TMAX,83
20001128,TOBS,-11
20001129,TMIN,-33
20001129,TMAX,94
20001129,TOBS,-11
20001130,TMIN,-11
20001130,TMAX,83
20001130,TOBS,22
20001201,TMIN,-22
20001201,TMAX,56
20001201,TOBS,-6
20001202,TMIN,-17
20001202,TMAX,33
20001202,TOBS,-17
20001203,TMIN,-61
20001203,TMAX,11
20001203,TOBS,-39
20001204,TMIN,-89
20001204,TMAX,50
20001204,TOBS,-83
20001205,TMIN,-89
20001205,TMAX,17
20001205,TOBS,11
20001206,TMIN,-94
20001206,TMAX,11
20001206,TOBS,-89
20001207,TMIN,-89
20001207,TMAX,-22
20001207,TOBS,-33
20001208,TMIN,-33
20001208,TMAX,50
20001208,TOBS,28
20001209,TMIN,-106
20001209,TMAX,50
20001209,TOBS,-100
20001210,TMIN,-100
20001210,TMAX,33
20001210,TOBS,-6
20001211,TMIN,-11
20001211,TMAX,67
20001211,TOBS,28
20001212,TMIN,-67
20001212,TMAX,-22
20001212,TOBS,-56
20001213,TMIN,-94
20001213,TMAX,-44
20001213,TOBS,-83
20001214,TMIN,-83
20001214,TMAX,0
20001214,TOBS,-11
20001215,TMIN,-67
20001215,TMAX,-11
20001215,TOBS,-39
20001216,TMIN,-39
20001216,TMAX,89
20001216,TOBS,89
20001217,TMIN,-133
20001217,TMAX,106
20001217,TOBS,-133
20001218,TMIN,-133
20001218,TMAX,144
20001218,TOBS,-133
20001219,TMIN,-133
20001219,TMAX,-33
20001219,TOBS,-117
20001220,TMIN,-128
20001220,TMAX,-100
20001220,TOBS,-111
20001221,TMIN,-78
20001221,TMAX,-50
20001221,TOBS,-56
20001222,TMIN,-167
20001222,TMAX,-22
20001222,TOBS,-167
20001223,TMIN,-183
20001223,TMAX,-100
20001223,TOBS,-178
20001224,TMIN,-183
20001224,TMAX,-22
20001224,TOBS,-78
20001225,TMIN,-200
20001225,TMAX,-78
20001225,TOBS,-200
20001226,TMIN,-200
20001226,TMAX,-50
20001226,TOBS,-150
20001227,TMIN,-150
20001227,TMAX,-44
20001227,TOBS,-94
20001228,TMIN,-150
20001228,TMAX,-44
20001228,TOBS,-150
20001229,TMIN,-150
20001229,TMAX,-50
20001229,TOBS,-83
20001230,TMIN,-139
20001230,TMAX,-67
20001230,TOBS,-111
20001231,TMIN,-106
20001231,TMAX,-50
20001231,TOBS,-61
20010101,TMIN,-61
20010101,TMAX,-22
20010101,TOBS,-56
20010102,TMIN,-94
20010102,TMAX,6
20010102,TOBS,-89
20010103,TMIN,-172
20010103,TMAX,-6
20010103,TOBS,-172
20010104,TMIN,-172
20010104,TMAX,-39
20010104,TOBS,-39
20010105,TMIN,-39
20010105,TMAX,17
20010105,TOBS,17
20010106,TMIN,-61
20010106,TMAX,56
20010106,TOBS,-61
20010107,TMIN,-61
20010107,TMAX,50
20010107,TOBS,-28
20010108,TMIN,-44
20010108,TMAX,67
20010108,TOBS,-17
20010109,TMIN,-78
20010109,TMAX,11
20010109,TOBS,-78
20010110,TMIN,-89
20010110,TMAX,-11
20010110,TOBS,-78
20010111,TMIN,-89
20010111,TMAX,50
20010111,TOBS,-83
20010112,TMIN,-89
20010112,TMAX,67
20010112,TOBS,-17
20010113,TMIN,-50
20010113,TMAX,89
20010113,TOBS,-50
20010114,TMIN,-50
20010114,TMAX,100
20010114,TOBS,39
20010115,TMIN,-50
20010115,TMAX,100
20010115,TOBS,33
20010116,TMIN,6
20010116,TMAX,39
20010116,TOBS,6
20010117,TMIN,-11
20010117,TMAX,11
20010117,TOBS,-6
20010118,TMIN,-11
20010118,TMAX,11
20010118,TOBS,-6
20010119,TMIN,-11
20010119,TMAX,89
20010119,TOBS,6
20010120,TMIN,-61
20010120,TMAX,6
20010120,TOBS,-56
20010121,TMIN,-139
20010121,TMAX,-39
20010121,TOBS,-139
20010122,TMIN,-139
20010122,TMAX,0
20010122,TOBS,-67
20010123,TMIN,-78
20010123,TMAX,44
20010123,TOBS,-72
20010124,TMIN,-72
20010124,TMAX,67
20010124,TOBS,-28
20010125,TMIN,-61
20010125,TMAX,56
20010125,TOBS,-61
20010126,TMIN,-83
20010126,TMAX,22
20010126,TOBS,-78
20010127,TMIN,-78
20010127,TMAX,17
20010127,TOBS,-22
20010128,TMIN,-111
20010128,TMAX,6
20010128,TOBS,-89
20010129,TMIN,-89
20010129,TMAX,17
20010129,TOBS,17
20010130,TMIN,17
20010130,TMAX,106
20010130,TOBS,56
20010131,TMIN,11
20010131,TMAX,89
20010131,TOBS,17
20010201,TMIN,6
20010201,TMAX,50
20010201,TOBS,6
20010202,TMIN,-78
20010202,TMAX,67
20010202,TOBS,-78
20010203,TMIN,-117
20010203,TMAX,-67
20010203,TOBS,-89
20010204,TMIN,-89
20010204,TMAX,22
20010204,TOBS,17
20010205,TMIN,11
20010205,TMAX,56
20010205,TOBS,11
20010206,TMIN,0
20010206,TMAX,17
20010206,TOBS,11
20010207,TMIN,-56
20010207,TMAX,83
20010207,TOBS,-50
20010208,TMIN,-50
20010208,TMAX,78
20010208,TOBS,6
20010209,TMIN,0
20010209,TMAX,172
20010209,TOBS,161
20010210,TMIN,-28
20010210,TMAX,194
20010210,TOBS,-28
20010211,TMIN,-67
20010211,TMAX,17
20010211,TOBS,-50
20010212,TMIN,-67
20010212,TMAX,28
20010212,TOBS,-33
20010213,TMIN,-33
20010213,TMAX,72
20010213,TOBS,33
20010214,TMIN,33
20010214,TMAX,94
20010214,TOBS,89
20010215,TMIN,39
20010215,TMAX,144
20010215,TOBS,39
20010216,TMIN,33
20010216,TMAX,56
20010216,TOBS,44
20010217,TMIN,-61
20010217,TMAX,44
20010217,TOBS,-61
20010218,TMIN,-106
20010218,TMAX,-39
20010218,TOBS,-100
20010219,TMIN,-100
20010219,TMAX,11
20010219,TOBS,-11
20010220,TMIN,-11
20010220,TMAX,128
20010220,TOBS,39
20010221,TMIN,-44
20010221,TMAX,144
20010221,TOBS,-39
20010222,TMIN,-44
20010222,TMAX,33
20010222,TOBS,-39
20010223,TMIN,-44
20010223,TMAX,6
20010223,TOBS,-6
20010224,TMIN,-6
20010224,TMAX,89
20010224,TOBS,28
20010225,TMIN,28
20010225,TMAX,183
20010225,TOBS,139
20010226,TMIN,-11
20010226,TMAX,144
20010226,TOBS,-6
20010227,TMIN,-6
20010227,TMAX,117
20010227,TOBS,6
20010228,TMIN,-44
20010228,TMAX,67
20010228,TOBS,-44
20010301,TMIN,-72
20010301,TMAX,33
20010301,TOBS,-67
20010302,TMIN,-72
20010302,TMAX,89
20010302,TOBS,44
20010303,TMIN,28
20010303,TMAX,94
20010303,TOBS,28
20010304,TMIN,28
20010304,TMAX,111
20010304,TOBS,44
20010305,TMIN,-17
20010305,TMAX,67
20010305,TOBS,-17
20010306,TMIN,-39
20010306,TMAX,11
20010306,TOBS,-22
20010307,TMIN,-22
20010307,TMAX,28
20010307,TOBS,-6
20010308,TMIN,-50
20010308,TMAX,94
20010308,TOBS,-44
20010309,TMIN,-44
20010309,TMAX,-44
20010309,TOBS,-44
20010310,TMIN,-78
20010310,TMAX,44
20010310,TOBS,-78
20010311,TMIN,-78
20010311,TMAX,111
20010311,TOBS,61
20010312,TMIN,17
20010312,TMAX,156
20010312,TOBS,17
20010313,TMIN,17
20010313,TMAX,128
20010313,TOBS,50
20010314,TMIN,28
20010314,TMAX,94
20010314,TOBS,28
20010315,TMIN,28
20010315,TMAX,150
20010315,TOBS,56
20010316,TMIN,50
20010316,TMAX,139
20010316,TOBS,67
20010317,TMIN,11
20010317,TMAX,78
20010317,TOBS,11
20010318,TMIN,-44
20010318,TMAX,28
20010318,TOBS,-6
20010319,TMIN,-28
20010319,TMAX,106
20010319,TOBS,-17
20010320,TMIN,-22
20010320,TMAX,128
20010320,TOBS,28
20010321,TMIN,17
20010321,TMAX,128
20010321,TOBS,61
20010322,TMIN,-17
20010322,TMAX,161
20010322,TOBS,-17
20010323,TMIN,-17
20010323,TMAX,156
20010323,TOBS,11
20010324,TMIN,11
20010324,TMAX,161
20010324,TOBS,33
20010325,TMIN,-39
20010325,TMAX,72
20010325,TOBS,-39
20010326,TMIN,-94
20010326,TMAX,-17
20010326,TOBS,-94
20010327,TMIN,-94
20010327,TMAX,-6
20010327,TOBS,-44
20010328,TMIN,-72
20010328,TMAX,78
20010328,TOBS,-72
20010329,TMIN,-72
20010329,TMAX,128
20010329,TOBS,39
20010330,TMIN,0
20010330,TMAX,117
20010330,TOBS,0
20010331,TMIN,0
20010331,TMAX,156
20010331,TOBS,44
20010401,TMIN,0
20010401,TMAX,156
20010401,TOBS,33
20010402,TMIN,-22
20010402,TMAX,106
20010402,TOBS,-22
20010403,TMIN,-22
20010403,TMAX,167
20010403,TOBS,56
20010404,TMIN,17
20010404,TMAX,206
20010404,TOBS,22
20010405,TMIN,17
20010405,TMAX,189
20010405,TOBS,17
20010406,TMIN,11
20010406,TMAX,244
20010406,TOBS,178
20010407,TMIN,128
20010407,TMAX,239
20010407,TOBS,172
20010408,TMIN,172
20010408,TMAX,306
20010408,TOBS,211
20010409,TMIN,167
20010409,TMAX,283
20010409,TOBS,167
20010410,TMIN,156
20010410,TMAX,300
20010410,TOBS,156
20010411,TMIN,156
20010411,TMAX,239
20010411,TOBS,178
20010412,TMIN,172
20010412,TMAX,289
20010412,TOBS,233
20010413,TMIN,50
20010413,TMAX,250
20010413,TOBS,89
20010414,TMIN,50
20010414,TMAX,211
20010414,TOBS,50
20010415,TMIN,50
20010415,TMAX,256
20010415,TOBS,111
20010416,TMIN,33
20010416,TMAX,167
20010416,TOBS,44
20010417,TMIN,-6
20010417,TMAX,106
20010417,TOBS,0
20010418,TMIN,-17
20010418,TMAX,56
20010418,TOBS,-17
20010419,TMIN,-17
20010419,TMAX,144
20010419,TOBS,0
20010420,TMIN,-6
20010420,TMAX,200
20010420,TOBS,94
20010421,TMIN,94
20010421,TMAX,183
20010421,TOBS,161
20010422,TMIN,167
20010422,TMAX,250
20010422,TOBS,200
20010423,TMIN,178
20010423,TMAX,283
20010423,TOBS,178
20010424,TMIN,89
20010424,TMAX,278
20010424,TOBS,94
20010425,TMIN,6
20010425,TMAX,178
20010425,TOBS,6
20010426,TMIN,6
20010426,TMAX,189
20010426,TOBS,17
20010427,TMIN,11
20010427,TMAX,217
20010427,TOBS,78
20010428,TMIN,67
20010428,TMAX,289
20010428,TOBS,67
20010429,TMIN,33
20010429,TMAX,217
20010429,TOBS,33
20010430,TMIN,44
20010430,TMAX,244
20010430,TOBS,44
20010501,TMIN,122
20010501,TMAX,294
20010501,TOBS,122
20010502,TMIN,122
20010502,TMAX,283
20010502,TOBS,128
20010503,TMIN,122
20010503,TMAX,289
20010503,TOBS,122
20010504,TMIN,128
20010504,TMAX,311
20010504,TOBS,133
20010505,TMIN,117
20010505,TMAX,306
20010505,TOBS,150
20010506,TMIN,133
20010506,TMAX,294
20010506,TOBS,167
20010507,TMIN,167
20010507,TMAX,311
20010507,TOBS,167
20010508,TMIN,144
20010508,TMAX,261
20010508,TOBS,144
20010509,TMIN,83
20010509,TMAX,244
20010509,TOBS,89
20010510,TMIN,111
20010510,TMAX,256
20010510,TOBS,111
20010511,TMIN,111
20010511,TMAX,278
20010511,TOBS,172
20010512,TMIN,128
20010512,TMAX,289
20010512,TOBS,128
20010513,TMIN,56
20010513,TMAX,206
20010513,TOBS,100
20010514,TMIN,61
20010514,TMAX,222
20010514,TOBS,61
20010515,TMIN,144
20010515,TMAX,239
20010515,TOBS,144
20010516,TMIN,144
20010516,TMAX,300
20010516,TOBS,183
20010517,TMIN,161
20010517,TMAX,256
20010517,TOBS,161
20010518,TMIN,161
20010518,TMAX,261
20010518,TOBS,183
20010519,TMIN,172
20010519,TMAX,239
20010519,TOBS,172
20010520,TMIN,122
20010520,TMAX,250
20010520,TOBS,183
20010521,TMIN,194
20010521,TMAX,267
20010521,TOBS,200
20010522,TMIN,139
20010522,TMAX,233
20010522,TOBS,139
20010523,TMIN,72
20010523,TMAX,189
20010523,TOBS,78
20010524,TMIN,78
20010524,TMAX,183
20010524,TOBS,117
20010525,TMIN,83
20010525,TMAX,194
20010525,TOBS,94
20010526,TMIN,94
20010526,TMAX,172
20010526,TOBS,111
20010527,TMIN,100
20010527,TMAX,211
20010527,TOBS,133
20010528,TMIN,72
20010528,TMAX,194
20010528,TOBS,89
20010529,TMIN,100
20010529,TMAX,228
20010529,TOBS,100
20010530,TMIN,100
20010530,TMAX,250
20010530,TOBS,128
20010531,TMIN,83
20010531,TMAX,250
20010531,TOBS,89
20010601,TMIN,89
20010601,TMAX,183
20010601,TOBS,183
20010602,TMIN,94
20010602,TMAX,183
20010602,TOBS,150
20010603,TMIN,111
20010603,TMAX,211
20010603,TOBS,144
20010604,TMIN,122
20010604,TMAX,194
20010604,TOBS,128
20010605,TMIN,122
20010605,TMAX,178
20010605,TOBS,156
20010606,TMIN,156
20010606,TMAX,267
20010606,TOBS,178
20010607,TMIN,178
20010607,TMAX,283
20010607,TOBS,178
20010608,TMIN,144
20010608,TMAX,272
20010608,TOBS,161
20010609,TMIN,111
20010609,TMAX,267
20010609,TOBS,111
20010610,TMIN,106
20010610,TMAX,283
20010610,TOBS,150
20010611,TMIN,144
20010611,TMAX,283
20010611,TOBS,156
20010612,TMIN,156
20010612,TMAX,317
20010612,TOBS,217
20010613,TMIN,167
20010613,TMAX,322
20010613,TOBS,178
20010614,TMIN,178
20010614,TMAX,328
20010614,TOBS,200
20010615,TMIN,200
20010615,TMAX,328
20010615,TOBS,217
20010616,TMIN,172
20010616,TMAX,322
20010616,TOBS,183
20010617,TMIN,156
20010617,TMAX,294
20010617,TOBS,217
20010618,TMIN,144
20010618,TMAX,311
20010618,TOBS,144
20010619,TMIN,144
20010619,TMAX,317
20010619,TOBS,156
20010620,TMIN,156
20010620,TMAX,333
20010620,TOBS,183
20010621,TMIN,183
20010621,TMAX,261
20010621,TOBS,183
20010622,TMIN,156
20010622,TMAX,211
20010622,TOBS,156
20010623,TMIN,128
20010623,TMAX,222
20010623,TOBS,139
20010624,TMIN,122
20010624,TMAX,244
20010624,TOBS,156
20010625,TMIN,133
20010625,TMAX,283
20010625,TOBS,133
20010626,TMIN,133
20010626,TMAX,300
20010626,TOBS,150
20010627,TMIN,144
20010627,TMAX,294
20010627,TOBS,178
20010628,TMIN,167
20010628,TMAX,294
20010628,TOBS,167
20010629,TMIN,167
20010629,TMAX,306
20010629,TOBS,189
20010630,TMIN,183
20010630,TMAX,300
20010630,TOBS,211
20010701,TMIN,122
20010701,TMAX,306
20010701,TOBS,122
20010702,TMIN,122
20010702,TMAX,244
20010702,TOBS,122
20010703,TMIN,NA
20010703,TMAX,NA
20010703,TOBS,NA
20010704,TMIN,122
20010704,TMAX,256
20010704,TOBS,200
20010705,TMIN,183
20010705,TMAX,283
20010705,TOBS,194
20010706,TMIN,100
20010706,TMAX,278
20010706,TOBS,100
20010707,TMIN,100
20010707,TMAX,272
20010707,TOBS,172
20010708,TMIN,172
20010708,TMAX,300
20010708,TOBS,300
20010709,TMIN,194
20010709,TMAX,306
20010709,TOBS,194
20010710,TMIN,194
20010710,TMAX,311
20010710,TOBS,206
20010711,TMIN,200
20010711,TMAX,333
20010711,TOBS,206
20010712,TMIN,139
20010712,TMAX,333
20010712,TOBS,139
20010713,TMIN,128
20010713,TMAX,278
20010713,TOBS,133
20010714,TMIN,128
20010714,TMAX,283
20010714,TOBS,128
20010715,TMIN,122
20010715,TMAX,294
20010715,TOBS,167
20010716,TMIN,144
20010716,TMAX,306
20010716,TOBS,150
20010717,TMIN,144
20010717,TMAX,311
20010717,TOBS,211
20010718,TMIN,NA
20010718,TMAX,NA
20010718,TOBS,206
20010719,TMIN,206
20010719,TMAX,306
20010719,TOBS,211
20010720,TMIN,206
20010720,TMAX,311
20010720,TOBS,228
20010721,TMIN,206
20010721,TMAX,344
20010721,TOBS,211
20010722,TMIN,206
20010722,TMAX,322
20010722,TOBS,222
20010723,TMIN,217
20010723,TMAX,317
20010723,TOBS,217
20010724,TMIN,217
20010724,TMAX,339
20010724,TOBS,239
20010725,TMIN,233
20010725,TMAX,328
20010725,TOBS,233
20010726,TMIN,222
20010726,TMAX,328
20010726,TOBS,222
20010727,TMIN,161
20010727,TMAX,278
20010727,TOBS,161
20010728,TMIN,161
20010728,TMAX,294
20010728,TOBS,211
20010729,TMIN,217
20010729,TMAX,272
20010729,TOBS,233
20010730,TMIN,206
20010730,TMAX,311
20010730,TOBS,206
20010731,TMIN,206
20010731,TMAX,328
20010731,TOBS,211
20010801,TMIN,206
20010801,TMAX,344
20010801,TOBS,211
20010802,TMIN,217
20010802,TMAX,339
20010802,TOBS,222
20010803,TMIN,222
20010803,TMAX,328
20010803,TOBS,233
20010804,TMIN,189
20010804,TMAX,306
20010804,TOBS,189
20010805,TMIN,167
20010805,TMAX,322
20010805,TOBS,194
20010806,TMIN,189
20010806,TMAX,328
20010806,TOBS,189
20010807,TMIN,189
20010807,TMAX,339
20010807,TOBS,222
20010808,TMIN,217
20010808,TMAX,344
20010808,TOBS,222
20010809,TMIN,222
20010809,TMAX,350
20010809,TOBS,233
20010810,TMIN,228
20010810,TMAX,317
20010810,TOBS,239
20010811,TMIN,222
20010811,TMAX,311
20010811,TOBS,228
20010812,TMIN,217
20010812,TMAX,317
20010812,TOBS,239
20010813,TMIN,156
20010813,TMAX,306
20010813,TOBS,156
20010814,TMIN,156
20010814,TMAX,311
20010814,TOBS,167
20010815,TMIN,133
20010815,TMAX,294
20010815,TOBS,133
20010816,TMIN,133
20010816,TMAX,294
20010816,TOBS,217
20010817,TMIN,150
20010817,TMAX,267
20010817,TOBS,150
20010818,TMIN,150
20010818,TMAX,283
20010818,TOBS,172
20010819,TMIN,172
20010819,TMAX,283
20010819,TOBS,200
20010820,TMIN,167
20010820,TMAX,244
20010820,TOBS,167
20010821,TMIN,122
20010821,TMAX,272
20010821,TOBS,122
20010822,TMIN,122
20010822,TMAX,283
20010822,TOBS,189
20010823,TMIN,189
20010823,TMAX,300
20010823,TOBS,200
20010824,TMIN,194
20010824,TMAX,283
20010824,TOBS,194
20010825,TMIN,194
20010825,TMAX,306
20010825,TOBS,211
20010826,TMIN,200
20010826,TMAX,306
20010826,TOBS,222
20010827,TMIN,172
20010827,TMAX,289
20010827,TOBS,178
20010828,TMIN,172
20010828,TMAX,300
20010828,TOBS,172
20010829,TMIN,178
20010829,TMAX,300
20010829,TOBS,183
20010830,TMIN,178
20010830,TMAX,300
20010830,TOBS,183
20010831,TMIN,183
20010831,TMAX,311
20010831,TOBS,228
20010901,TMIN,150
20010901,TMAX,283
20010901,TOBS,167
20010902,TMIN,133
20010902,TMAX,272
20010902,TOBS,156
20010903,TMIN,150
20010903,TMAX,278
20010903,TOBS,172
20010904,TMIN,172
20010904,TMAX,300
20010904,TOBS,194
20010905,TMIN,150
20010905,TMAX,306
20010905,TOBS,150
20010906,TMIN,122
20010906,TMAX,294
20010906,TOBS,122
20010907,TMIN,122
20010907,TMAX,306
20010907,TOBS,217
20010908,TMIN,206
20010908,TMAX,272
20010908,TOBS,211
20010909,TMIN,211
20010909,TMAX,306
20010909,TOBS,233
20010910,TMIN,144
20010910,TMAX,283
20010910,TOBS,150
20010911,TMIN,117
20010911,TMAX,256
20010911,TOBS,117
20010912,TMIN,111
20010912,TMAX,289
20010912,TOBS,117
20010913,TMIN,111
20010913,TMAX,317
20010913,TOBS,128
20010914,TMIN,100
20010914,TMAX,306
20010914,TOBS,100
20010915,TMIN,83
20010915,TMAX,222
20010915,TOBS,89
20010916,TMIN,78
20010916,TMAX,233
20010916,TOBS,78
20010917,TMIN,72
20010917,TMAX,244
20010917,TOBS,83
20010918,TMIN,83
20010918,TMAX,267
20010918,TOBS,167
20010919,TMIN,167
20010919,TMAX,222
20010919,TOBS,183
20010920,TMIN,128
20010920,TMAX,222
20010920,TOBS,128
20010921,TMIN,122
20010921,TMAX,244
20010921,TOBS,144
20010922,TMIN,111
20010922,TMAX,256
20010922,TOBS,111
20010923,TMIN,111
20010923,TMAX,250
20010923,TOBS,178
20010924,TMIN,133
20010924,TMAX,278
20010924,TOBS,133
20010925,TMIN,67
20010925,TMAX,144
20010925,TOBS,67
20010926,TMIN,56
20010926,TMAX,128
20010926,TOBS,61
20010927,TMIN,61
20010927,TMAX,200
20010927,TOBS,67
20010928,TMIN,44
20010928,TMAX,183
20010928,TOBS,44
20010929,TMIN,44
20010929,TMAX,183
20010929,TOBS,50
20010930,TMIN,44
20010930,TMAX,211
20010930,TOBS,72
20011001,TMIN,56
20011001,TMAX,244
20011001,TOBS,56
20011002,TMIN,50
20011002,TMAX,250
20011002,TOBS,106
20011003,TMIN,100
20011003,TMAX,272
20011003,TOBS,106
20011004,TMIN,106
20011004,TMAX,272
20011004,TOBS,122
20011005,TMIN,117
20011005,TMAX,267
20011005,TOBS,161
20011006,TMIN,44
20011006,TMAX,228
20011006,TOBS,56
20011007,TMIN,-11
20011007,TMAX,144
20011007,TOBS,6
20011008,TMIN,17
20011008,TMAX,161
20011008,TOBS,44
20011009,TMIN,17
20011009,TMAX,194
20011009,TOBS,44
20011010,TMIN,44
20011010,TMAX,228
20011010,TOBS,89
20011011,TMIN,89
20011011,TMAX,228
20011011,TOBS,161
20011012,TMIN,156
20011012,TMAX,189
20011012,TOBS,172
20011013,TMIN,150
20011013,TMAX,228
20011013,TOBS,189
20011014,TMIN,128
20011014,TMAX,250
20011014,TOBS,128
20011015,TMIN,56
20011015,TMAX,172
20011015,TOBS,56
20011016,TMIN,50
20011016,TMAX,178
20011016,TOBS,67
20011017,TMIN,22
20011017,TMAX,78
20011017,TOBS,22
20011018,TMIN,-11
20011018,TMAX,128
20011018,TOBS,-6
20011019,TMIN,-11
20011019,TMAX,178
20011019,TOBS,111
20011020,TMIN,44
20011020,TMAX,183
20011020,TOBS,44
20011021,TMIN,50
20011021,TMAX,228
20011021,TOBS,161
20011022,TMIN,94
20011022,TMAX,239
20011022,TOBS,94
20011023,TMIN,94
20011023,TMAX,239
20011023,TOBS,183
20011024,TMIN,144
20011024,TMAX,233
20011024,TOBS,144
20011025,TMIN,61
20011025,TMAX,233
20011025,TOBS,67
20011026,TMIN,39
20011026,TMAX,133
20011026,TOBS,39
20011027,TMIN,11
20011027,TMAX,56
20011027,TOBS,28
20011028,TMIN,-17
20011028,TMAX,72
20011028,TOBS,-11
20011029,TMIN,-17
20011029,TMAX,128
20011029,TOBS,-17
20011030,TMIN,-17
20011030,TMAX,189
20011030,TOBS,83
20011031,TMIN,61
20011031,TMAX,172
20011031,TOBS,61
20011101,TMIN,61
20011101,TMAX,222
20011101,TOBS,128
20011102,TMIN,122
20011102,TMAX,217
20011102,TOBS,183
20011103,TMIN,17
20011103,TMAX,200
20011103,TOBS,22
20011104,TMIN,22
20011104,TMAX,206
20011104,TOBS,28
20011105,TMIN,6
20011105,TMAX,222
20011105,TOBS,6
20011106,TMIN,-17
20011106,TMAX,156
20011106,TOBS,-17
20011107,TMIN,-17
20011107,TMAX,172
20011107,TOBS,-17
20011108,TMIN,-17
20011108,TMAX,211
20011108,TOBS,17
20011109,TMIN,-6
20011109,TMAX,228
20011109,TOBS,-6
20011110,TMIN,-11
20011110,TMAX,139
20011110,TOBS,50
20011111,TMIN,17
20011111,TMAX,189
20011111,TOBS,28
20011112,TMIN,-22
20011112,TMAX,133
20011112,TOBS,-22
20011113,TMIN,-28
20011113,TMAX,156
20011113,TOBS,-17
20011114,TMIN,-17
20011114,TMAX,194
20011114,TOBS,22
20011115,TMIN,17
20011115,TMAX,200
20011115,TOBS,17
20011116,TMIN,17
20011116,TMAX,206
20011116,TOBS,72
20011117,TMIN,67
20011117,TMAX,228
20011117,TOBS,78
20011118,TMIN,50
20011118,TMAX,178
20011118,TOBS,56
20011119,TMIN,56
20011119,TMAX,217
20011119,TOBS,139
20011120,TMIN,-17
20011120,TMAX,156
20011120,TOBS,-17
20011121,TMIN,-22
20011121,TMAX,78
20011121,TOBS,-22
20011122,TMIN,-22
20011122,TMAX,128
20011122,TOBS,-11
20011123,TMIN,-11
20011123,TMAX,156
20011123,TOBS,11
20011124,TMIN,11
20011124,TMAX,178
20011124,TOBS,144
20011125,TMIN,133
20011125,TMAX,189
20011125,TOBS,133
20011126,TMIN,6
20011126,TMAX,133
20011126,TOBS,6
20011127,TMIN,0
20011127,TMAX,161
20011127,TOBS,122
20011128,TMIN,33
20011128,TMAX,156
20011128,TOBS,33
20011129,TMIN,33
20011129,TMAX,106
20011129,TOBS,106
20011130,TMIN,89
20011130,TMAX,156
20011130,TOBS,89
20011201,TMIN,56
20011201,TMAX,78
20011201,TOBS,61
20011202,TMIN,6
20011202,TMAX,100
20011202,TOBS,11
20011203,TMIN,-6
20011203,TMAX,133
20011203,TOBS,-6
20011204,TMIN,-6
20011204,TMAX,189
20011204,TOBS,89
20011205,TMIN,83
20011205,TMAX,178
20011205,TOBS,83
20011206,TMIN,78
20011206,TMAX,228
20011206,TOBS,111
20011207,TMIN,61
20011207,TMAX,111
20011207,TOBS,67
20011208,TMIN,33
20011208,TMAX,111
20011208,TOBS,67
20011209,TMIN,-6
20011209,TMAX,89
20011209,TOBS,-6
20011210,TMIN,-39
20011210,TMAX,78
20011210,TOBS,-39
20011211,TMIN,-44
20011211,TMAX,100
20011211,TOBS,-33
20011212,TMIN,-33
20011212,TMAX,122
20011212,TOBS,33
20011213,TMIN,33
20011213,TMAX,144
20011213,TOBS,144
20011214,TMIN,83
20011214,TMAX,144
20011214,TOBS,89
20011215,TMIN,39
20011215,TMAX,133
20011215,TOBS,44
20011216,TMIN,44
20011216,TMAX,78
20011216,TOBS,56
20011217,TMIN,56
